id,name,subgroup,n,mean,sd,se,ci,median,iqr,type
ARF3,ARF3,MOD,133,18.7360726308037,0.850571830219362,0.0737539313779586,0.145892566246091,18.8386437995512,0.679380656833121,PRT
ARF3,ARF3,SIRD,75,18.8408671717211,0.649352520508078,0.0749807705028601,0.149402446529128,18.8679823073796,0.618126928536057,PRT
ARG1,ARG1,SIDD,181,16.9979377125841,1.75584614310415,0.130511015987998,0.257528359497901,17.2446506711127,1.91073936035822,PRT
ARG1,ARG1,MARD,213,16.785212900651,1.76777412254181,0.121125887029092,0.238765409171684,16.8948531578665,2.05597254333335,PRT
ARG1,ARG1,MOD,112,16.8922145791366,2.11865316494045,0.200193906744012,0.396697590572887,17.0760656935483,2.49927034203074,PRT
ARG1,ARG1,SIRD,61,17.0012045291635,1.91672623525329,0.245411646847357,0.490896382685701,17.0241629294022,2.37329471652762,PRT
ARID1A,ARID1A,SIDD,179,21.4068801760123,1.12068065328587,0.0837636048034027,0.165297496874991,21.5731459100136,0.763395637104828,PRT
ARID1A,ARID1A,MARD,189,21.3188512275233,1.34094054705853,0.0975390723703367,0.192411689114443,21.610891195522,0.870355746920794,PRT
ARID1A,ARID1A,MOD,97,21.5559724018449,0.73721059991518,0.0748523955519733,0.14858083085054,21.624592207456,0.695891978444507,PRT
ARID1A,ARID1A,SIRD,54,21.5406570790998,0.554893493722248,0.0755114400672094,0.15145676851549,21.624592207456,0.692922022983556,PRT
ASAH1,ASAH1,SIDD,169,16.6809403182894,2.23922417068989,0.172248013129992,0.34004947672509,16.3899214164089,2.96873589424206,PRT
ASAH1,ASAH1,MARD,184,16.8967743628477,1.93231694637545,0.142452295242427,0.281060075851817,16.7960885667653,2.6300375377575,PRT
ASAH1,ASAH1,MOD,98,16.6440300930854,2.26851080745549,0.229154196449535,0.454807646865795,16.6329537227194,3.23792445900583,PRT
ASAH1,ASAH1,SIRD,60,16.9175037719874,1.80553532486595,0.233093608139834,0.466419232549725,16.7553773848048,2.4672352260259,PRT
ASL,ASL,SIDD,163,15.6830141357541,3.13435248587573,0.24550143385079,0.484795556892079,14.9415505393913,1.39236203322386,PRT
ASL,ASL,MARD,185,15.3625138560735,2.65397146865273,0.195123863037327,0.38496778017397,14.8291972326124,1.35255563447925,PRT
ASL,ASL,MOD,101,15.8146917289859,3.52673993631405,0.350923739683129,0.696222704705101,14.951974637178,1.77503907278949,PRT
ASL,ASL,SIRD,62,15.9344589399997,3.32297295497387,0.42201798729988,0.843877120696935,15.1902092216729,1.53569031045686,PRT
ATG9A,ATG9A,SIDD,187,16.6933045216881,0.815031516992614,0.0596010073171202,0.117580874029458,16.7917975304734,0.634891043378005,PRT
ATG9A,ATG9A,MARD,185,16.6343360186763,0.818054349660446,0.06014455195378,0.118661624953456,16.7286677052125,0.810008985442394,PRT
ATG9A,ATG9A,MOD,109,16.7185411561307,0.671787257162604,0.0643455492986963,0.127544041588746,16.7870738395095,0.649938490118263,PRT
ATG9A,ATG9A,SIRD,59,16.5535545609975,0.875473951579049,0.113977000348155,0.228149754387329,16.685916458902,0.790699204771119,PRT
ATP1A1,ATP1A1,SIDD,190,13.3996600229083,2.00556769582032,0.14549917313055,0.287010952930394,13.3365326552008,2.58180486580042,PRT
ATP1A1,ATP1A1,MARD,191,13.3567359526616,1.70435720304373,0.123322959046966,0.243258012207935,13.5019021671392,2.14612073759415,PRT
ATP1A1,ATP1A1,MOD,100,13.4666472728706,1.87222158197479,0.187222158197479,0.371489380008032,13.6830295163624,2.31177631657519,PRT
ATP1A1,ATP1A1,SIRD,60,13.1561947683592,1.98412931980766,0.256149993744564,0.512554953580212,13.2993071163838,2.0748909458774,PRT
ATP5F1A,ATP5F1A,SIDD,242,19.0691771883909,0.957903238309243,0.0615763523208199,0.121296560168173,19.0777836256712,1.18900463737683,PRT
ATP5F1A,ATP5F1A,MARD,268,19.0190165182965,0.863073467145726,0.0527206029599316,0.103800995336476,19.0755402690878,1.23357229437212,PRT
ATP5F1A,ATP5F1A,MOD,139,19.2169154921403,0.968163749667832,0.0821185774585706,0.162373354075103,19.2052473579434,1.3213400305348,PRT
ATP5F1A,ATP5F1A,SIRD,80,19.0734797307406,0.835772307489856,0.0934421846629587,0.185992016106749,19.038553321031,0.868960750017546,PRT
ATP5F1B,ATP5F1B,SIDD,216,18.6060302207165,1.9896823405224,0.135380735680735,0.266843434024676,19.0989417423639,2.36464622901374,PRT
ATP5F1B,ATP5F1B,MARD,235,18.5523252621834,2.28171590883521,0.148842734206586,0.293243054975173,19.2200431180651,2.42906092891029,PRT
ATP5F1B,ATP5F1B,MOD,122,18.7254745728728,2.18587117160142,0.197899477273768,0.391794213725361,19.2007755288378,1.58321085891317,PRT
ATP5F1B,ATP5F1B,SIRD,75,18.5046814237847,2.35991733699823,0.272499781956239,0.542967667975126,19.3350607133183,2.28400924355473,PRT
ATP6V1B2,ATP6V1B2,SIDD,180,19.1158760121446,1.67669323199883,0.12497333480544,0.246610560656865,19.4587091878108,0.917272220572158,PRT
ATP6V1B2,ATP6V1B2,MARD,191,19.2547564181205,1.50324660553483,0.108771106925703,0.214554073798429,19.5453453419109,0.948001098733361,PRT
ATP6V1B2,ATP6V1B2,MOD,96,19.0608331910998,1.82135691466536,0.185891461684167,0.369041210851597,19.4680887138206,1.05376997038226,PRT
ATP6V1B2,ATP6V1B2,SIRD,56,18.93075429289,2.2357312880989,0.298762160319889,0.598732748833268,19.6952086563076,0.961970160392628,PRT
ATRN,ATRN,SIDD,242,19.4998324033887,1.00479254679762,0.0645905112296632,0.12723401982051,19.6840108617609,1.06931056504678,PRT
ATRN,ATRN,MARD,268,19.5302689385313,1.05362871915373,0.0643606175884283,0.126718887703666,19.7033246402564,1.04930807251407,PRT
ATRN,ATRN,MOD,139,19.5725611849947,0.979363425381855,0.0830685215542346,0.164251681900188,19.8158368127791,1.03518458478424,PRT
ATRN,ATRN,SIRD,80,19.3899264405427,1.10874889834187,0.123961895333522,0.246739980627133,19.6089947696352,1.25565631959494,PRT
ATXN10,ATXN10,SIDD,229,17.7926299654679,0.871284116850973,0.0575760750696209,0.113449233775502,17.8109680208771,1.12532706009006,PRT
ATXN10,ATXN10,MARD,255,17.8244932603001,0.910989085671085,0.0570483494360684,0.112348026635486,17.7825158054526,1.0844856696609,PRT
ATXN10,ATXN10,MOD,128,17.7961453067416,0.871051253838853,0.0769907810438122,0.152350861521525,17.7004213277651,1.1667531499814,PRT
ATXN10,ATXN10,SIRD,79,17.8520351991776,0.855687530759688,0.096272368783099,0.191663563199391,17.8153968622622,1.11831482060543,PRT
AZGP1,AZGP1,SIDD,242,21.8791856038784,0.471279415193177,0.0302949882106115,0.0596767707371986,21.9091707655417,0.534678533160303,PRT
AZGP1,AZGP1,MARD,268,21.831970767062,0.392963070768499,0.0240040400041675,0.0472612812570231,21.86961325693,0.497445576049476,PRT
AZGP1,AZGP1,MOD,139,21.8462195676791,0.392734966240237,0.0333113450663206,0.0658666405893408,21.8550617160659,0.534469146464843,PRT
AZGP1,AZGP1,SIRD,80,21.7994688205049,0.397501076956865,0.0444419714602462,0.0884595314360885,21.8000857445745,0.468781733937689,PRT
B2M,B2M,SIDD,241,16.88986095891,1.26228158340054,0.081310704633119,0.160173764763201,16.674914601205,1.12121375005982,PRT
B2M,B2M,MARD,265,16.8216470542454,1.1287790548011,0.0693403461348758,0.136530482593388,16.6750587425691,1.06328744270986,PRT
B2M,B2M,MOD,139,16.7872908157006,0.993555910608999,0.0842723124396655,0.166631941881811,16.669838270131,0.967926293663208,PRT
B2M,B2M,SIRD,79,17.0778152904442,1.06921871509154,0.120296503979316,0.239491942335516,16.9224707664222,1.05301378058374,PRT
BCAP31,BCAP31,SIDD,207,19.6929211246951,1.56880583377723,0.10903954306646,0.214976547970508,19.7103007146851,1.28750929165536,PRT
BCAP31,BCAP31,MARD,235,19.6175869354088,1.53271824790841,0.0999835141191938,0.196982884544246,19.5125908258986,1.15226683218206,PRT
BCAP31,BCAP31,MOD,121,19.4197751499924,1.39628886112205,0.126935351011096,0.251323160946678,19.3741977311497,1.23717498269193,PRT
BCAP31,BCAP31,SIRD,68,19.593970251785,1.7559412527944,0.212939154636786,0.425028331554109,19.5470339155177,1.4089745802813,PRT
BCHE,BCHE,SIDD,242,18.4504005546401,0.526381248288656,0.0338370681958499,0.0666541590016327,18.4767225444529,0.574948981744814,PRT
BCHE,BCHE,MARD,268,18.4734399545592,0.451295667869161,0.0275672704919915,0.0542768852236643,18.5085357516638,0.531728223397476,PRT
BCHE,BCHE,MOD,139,18.5463276160995,0.460386860539777,0.0390495038479956,0.0772127222730637,18.5538589931402,0.618282642576617,PRT
BCHE,BCHE,SIRD,80,18.4917526268653,0.422159208707839,0.0471988343999125,0.0939469298539228,18.4798174952331,0.601056038517257,PRT
BLMH,BLMH,SIDD,217,18.4058096586028,1.93085231386451,0.1310747958625,0.258349402036448,18.8319746088324,1.45340541699362,PRT
BLMH,BLMH,MARD,234,18.1161973398595,2.07677355899905,0.135762934649355,0.267479807875623,18.8459096547919,1.22490091314034,PRT
BLMH,BLMH,MOD,124,18.1619880944218,1.80147843659221,0.161777539349433,0.320228719767469,18.6926034120502,1.15533805491142,PRT
BLMH,BLMH,SIRD,71,18.1194008554,1.7803414121715,0.211287653328808,0.42139993705802,18.6816870421581,1.38548444617011,PRT
BLVRB,BLVRB,SIDD,242,18.185478174417,1.35734989739391,0.0872537560809181,0.171877353488341,17.9428521872946,1.67582611466387,PRT
BLVRB,BLVRB,MARD,266,18.0774510570149,1.30698283798355,0.0801362593999419,0.157784791307761,17.9472886100614,1.70270516995355,PRT
BLVRB,BLVRB,MOD,139,18.3967779045905,1.3974005090665,0.118525964211936,0.234361808858503,18.1895904116822,2.00653671062167,PRT
BLVRB,BLVRB,SIRD,80,18.2310750001099,1.57627895033378,0.176233344222417,0.350783697057068,17.8914082212425,1.93974576795868,PRT
BTD,BTD,SIDD,242,21.3808371627131,0.993061902713337,0.0638364368678742,0.125748601754181,21.4439944118022,0.95722936931119,PRT
BTD,BTD,MARD,268,21.3328302077942,0.962099535436178,0.0587695828298486,0.11571076297978,21.3866577834333,0.934387479072761,PRT
BTD,BTD,MOD,139,21.383159087961,0.907043875558393,0.0769344573982646,0.152122775117563,21.4273888738377,0.722786421736753,PRT
BTD,BTD,SIRD,80,21.4007547282716,0.978015416508888,0.109345447717832,0.217646669397667,21.4570092745515,0.91015307117285,PRT
BUB1B,BUB1B,SIDD,176,19.9095426185817,0.635676940098672,0.0479159522315573,0.0945675204506123,20.0480599230644,0.765397576676946,PRT
BUB1B,BUB1B,MARD,199,19.8984074674294,0.679879184535255,0.0481953575593436,0.0950420874575961,19.9772105348385,0.767772761043283,PRT
BUB1B,BUB1B,MOD,104,19.844718637833,0.62533228379434,0.06131887533744,0.121611526854578,20.0121291653282,0.771384863166379,PRT
BUB1B,BUB1B,SIRD,54,20.0021765413277,0.560123775105391,0.0762231912116471,0.152884360523109,20.0511764644307,0.563044757186876,PRT
C1QA,C1QA,SIDD,242,21.2282075443601,0.374836754522945,0.0240954191782847,0.0474645111634513,21.1867137807561,0.433655456607113,PRT
C1QA,C1QA,MARD,268,21.2309491163886,0.380094862369644,0.0232179890691929,0.0457136345144859,21.2028314235065,0.430958321416572,PRT
C1QA,C1QA,MOD,139,21.2166872447743,0.3686844196389,0.03127140432832,0.0618330585425657,21.1643484828469,0.423773392092908,PRT
C1QA,C1QA,SIRD,80,21.2043535568064,0.324853709450131,0.036319748853673,0.0722926517412989,21.1707088599158,0.356795707349164,PRT
C1QB,C1QB,SIDD,242,22.1448178457875,0.390317766818498,0.0250905763395409,0.0494248276800613,22.1575597328677,0.45612575322042,PRT
C1QB,C1QB,MARD,268,22.1546900201758,0.384022432820563,0.0234579036190224,0.0461859995420052,22.159454280336,0.451527355803357,PRT
C1QB,C1QB,MOD,139,22.1740045510614,0.370770422621783,0.031448336792056,0.0621829077298106,22.2126300761219,0.467952002357851,PRT
C1QB,C1QB,SIRD,80,22.2064944017774,0.395310370302971,0.0441970430104029,0.0879720135516065,22.1999468235674,0.488255793898603,PRT
C1QC,C1QC,SIDD,242,21.8980260348902,0.287378264847837,0.0184733745308663,0.0363898915872415,21.8892871980711,0.368868642680383,PRT
C1QC,C1QC,MARD,268,21.862654978919,0.304545333695986,0.0186030670994721,0.0366273671548114,21.8698783790162,0.355047080279657,PRT
C1QC,C1QC,MOD,139,21.9159627313871,0.284403345926606,0.0241227769578891,0.0476980523223769,21.8889157285927,0.342656490827849,PRT
C1QC,C1QC,SIRD,80,21.8609166233088,0.266294310809743,0.0297726090496021,0.0592608959418799,21.9030338614112,0.351254037978194,PRT
C1R,C1R,SIDD,242,20.2279923922264,0.690537960496337,0.0443894613212444,0.0874408561574475,20.053891242912,0.996225779108386,PRT
C1R,C1R,MARD,268,20.2019374391132,0.70443431954999,0.0430301747024671,0.0847216213936929,20.0303101724455,0.815693077836762,PRT
C1R,C1R,MOD,139,20.2871668576628,0.694132913936675,0.0588755853327588,0.116414903417415,20.1823264781646,0.969703731136498,PRT
C1R,C1R,SIRD,80,20.2315560343592,0.666325877108095,0.0744974978190435,0.148283560195534,20.3021102236856,0.939274389484062,PRT
C1RL,C1RL,SIDD,242,20.0232922755526,1.40032501720348,0.0900163014117955,0.177319170570948,19.9875382553528,1.81701427517161,PRT
C1RL,C1RL,MARD,268,20.0676961602501,1.52713899363006,0.0932848611533157,0.183667501771525,20.0793695272125,2.30543800021886,PRT
C1RL,C1RL,MOD,139,20.0526729998731,1.55942883429299,0.132269027387106,0.261536016353076,19.8919847041495,2.01272087295641,PRT
C1RL,C1RL,SIRD,80,19.9541522740504,1.29803221913761,0.14512441394883,0.288862920253974,19.804190585351,1.05151328995187,PRT
C1S,C1S,SIDD,242,21.319160659201,0.256154353247028,0.0164662254737662,0.0324360965475064,21.3197739541942,0.338305102503369,PRT
C1S,C1S,MARD,268,21.3018857664867,0.269922059394812,0.0164881140078869,0.0324632600757754,21.3124714889832,0.329092497488141,PRT
C1S,C1S,MOD,139,21.3479921038215,0.276888400630712,0.0234853676171763,0.046437700575264,21.3679160991784,0.395176687759456,PRT
C1S,C1S,SIRD,80,21.2919920092715,0.310590759237235,0.0347251025418865,0.0691185876547607,21.3205895830775,0.33712474734666,PRT
C2,C2,SIDD,242,20.4135130600273,0.652317211446763,0.0419325385180641,0.0826010715097337,20.2729223233958,0.630285269255488,PRT
C2,C2,MARD,268,20.3135549099947,0.688048056973417,0.0420292244054389,0.0827508617422369,20.1669455570651,0.603088056753538,PRT
C2,C2,MOD,139,20.5074052440514,0.765758595652014,0.064950796363932,0.128427439707919,20.251806028205,0.944114903228787,PRT
C2,C2,SIRD,80,20.2473916908658,0.61480945408408,0.0687377866270769,0.136819141842619,20.1074102299737,0.593658386238136,PRT
C3,C3,SIDD,242,26.0185396404228,0.251205986690945,0.0161481324239841,0.0318094989772095,26.0428385417934,0.33045708414658,PRT
C3,C3,MARD,268,25.9864147712995,0.255317823966589,0.0155960183441296,0.0307068230732672,25.9875159025855,0.362772793982721,PRT
C3,C3,MOD,139,26.0963207545904,0.234826108219324,0.0199176905391461,0.0393833200520641,26.1000980744756,0.288387752209733,PRT
C3,C3,SIRD,80,26.0881890832189,0.280323949739663,0.0313411703669561,0.062383039145766,26.1029211466528,0.357376898507372,PRT
C4A,C4A,SIDD,242,23.4602272492492,0.328255679571563,0.0211010742716409,0.0415660822464436,23.4598411738331,0.426520963126755,PRT
C4A,C4A,MARD,268,23.4503106577764,0.327003649065464,0.019974927054406,0.0393284066116745,23.4396611482376,0.456118746784675,PRT
C4A,C4A,MOD,139,23.4605380173707,0.37031813039687,0.0314099738662409,0.0621070525807138,23.4900112245392,0.473044567701102,PRT
C4A,C4A,SIRD,80,23.457137796955,0.375001403083379,0.0419264314476117,0.0834524742890978,23.481266288749,0.496839046412834,PRT
C4B,C4B,SIDD,242,23.4891175156589,0.336906473955279,0.0216571683963115,0.0426615077127141,23.4775234608847,0.427107623723032,PRT
C4B,C4B,MARD,268,23.4964967250639,0.336832622272073,0.0205753271520282,0.0405105275328004,23.4764708434117,0.449802395003392,PRT
C4B,C4B,MOD,139,23.5025677051971,0.373503085735613,0.0316801182522256,0.0626412100319802,23.5579817159089,0.454670810436767,PRT
C4B,C4B,SIRD,80,23.4963735084698,0.390022696237733,0.0436058630777661,0.0867952993304057,23.5059129184224,0.542275792713117,PRT
C4BPA,C4BPA,SIDD,242,22.2383170113724,0.320716766064867,0.0206164545567897,0.0406114510903974,22.2517304099286,0.380933749645425,PRT
C4BPA,C4BPA,MARD,268,22.2152969655184,0.310434004475904,0.018962774918062,0.0373355917862391,22.2429861371236,0.359119963286481,PRT
C4BPA,C4BPA,MOD,139,22.2662877262376,0.29605755609693,0.0251112741629523,0.0496526113472327,22.2647511587638,0.384931661920298,PRT
C4BPA,C4BPA,SIRD,80,22.2139056898644,0.3486264029842,0.0389776167911954,0.0775830055363042,22.169364653573,0.438123924179614,PRT
C4BPB,C4BPB,SIDD,229,16.4288934535646,0.985181940972505,0.065102655142708,0.128279781728088,16.4969231090762,1.09830599879926,PRT
C4BPB,C4BPB,MARD,261,16.3994254495376,0.999832638181097,0.0618880866224976,0.121865688218913,16.4114943868122,1.11558284462161,PRT
C4BPB,C4BPB,MOD,131,16.4366026682083,1.08309780425923,0.0946306945341956,0.187215511820294,16.4091494545997,1.33813661477953,PRT
C4BPB,C4BPB,SIRD,77,16.3903361244523,1.08867145163697,0.1240656262037,0.247098109508322,16.4484307709087,0.963542048367803,PRT
C5,C5,SIDD,242,21.2303983446476,0.284243836121884,0.0182718858211147,0.0359929878005694,21.2217459196647,0.325931788931054,PRT
C5,C5,MARD,268,21.2054286567217,0.316747852199073,0.0193484545521069,0.0380949520296205,21.1908682457984,0.372145936249275,PRT
C5,C5,MOD,139,21.2448049083282,0.289596686224448,0.0245632703327581,0.048569041432745,21.2502971532359,0.315341602922622,PRT
C5,C5,SIRD,80,21.2367480680745,0.246153799738382,0.0275208314567446,0.0547788447587853,21.2270780931618,0.345044657446017,PRT
C6,C6,SIDD,242,19.6613885184945,0.398692291796605,0.0256289111941986,0.0504852699379659,19.6513442453963,0.508288351166545,PRT
C6,C6,MARD,268,19.6970356598344,0.381388824624164,0.0232970303940192,0.0458692580796399,19.7231135946718,0.425395983928471,PRT
C6,C6,MOD,139,19.7071181140483,0.371006807409649,0.0314683866880773,0.0622225524602308,19.7061186261404,0.477881274076893,PRT
C6,C6,SIRD,80,19.6314120315764,0.34732683411321,0.0388323205743465,0.0772938006509317,19.6590908322673,0.418741038973685,PRT
C7,C7,SIDD,242,21.0821152956478,0.756397070388932,0.0486230452492411,0.0957804077595588,21.079481000925,1.06157286997437,PRT
C7,C7,MARD,268,20.9951663991576,0.734028995298835,0.0448379572485379,0.088280943880514,20.9966174311135,1.07399285358924,PRT
C7,C7,MOD,139,21.0040718897039,0.829427374520269,0.0703511117041615,0.139105502358221,21.0355846790891,1.04911882491267,PRT
C7,C7,SIRD,80,21.1141640702207,0.704147812331214,0.078726118729018,0.156700419574776,21.1516229492663,0.902289620591596,PRT
C8A,C8A,SIDD,242,25.5415456487762,0.500792199064485,0.0321921418112564,0.0634138905436781,25.5845542044328,0.621963935564562,PRT
C8A,C8A,MARD,268,25.5562307181121,0.580475700541944,0.0354581968987732,0.0698132404465613,25.6334751063051,0.671421167258899,PRT
C8A,C8A,MOD,139,25.6211087153405,0.445643117263488,0.0377989558650964,0.0747400093170015,25.6484287071377,0.587411172835658,PRT
C8A,C8A,SIRD,80,25.6335570488721,0.388791253081325,0.0434681835473584,0.0865212550801613,25.6439293407776,0.419089134549527,PRT
C8B,C8B,SIDD,242,21.1124300548143,0.333224935393328,0.0214205101342792,0.0421953249649876,21.1137425984593,0.435577106570449,PRT
C8B,C8B,MARD,268,21.0840453405144,0.332610762649928,0.0203174360299343,0.040002768636679,21.1020103974128,0.41529681070881,PRT
C8B,C8B,MOD,139,21.1489330227748,0.320830996765457,0.0272125299754651,0.0538074319080206,21.1552907102069,0.436624079470107,PRT
C8B,C8B,SIRD,80,21.1667078167977,0.31025386134103,0.0346874362120169,0.0690436147005532,21.1563567031277,0.485489966161623,PRT
C8G,C8G,SIDD,242,20.7463487105843,0.687611397144007,0.0442013347037894,0.0870702737712991,20.7547558447801,0.720436609395389,PRT
C8G,C8G,MARD,268,20.702266762798,0.65069170317752,0.0397473219122277,0.0782580498858147,20.7537369178296,0.584540078443862,PRT
C8G,C8G,MOD,139,20.9067879178796,0.667404149582609,0.0566084811298445,0.111932150246846,20.9099227368379,0.541878694795606,PRT
C8G,C8G,SIRD,80,20.9183335493107,0.742454090771714,0.0830088908569175,0.165225064257121,20.9560797244561,0.659060623278066,PRT
C9,C9,SIDD,242,21.70646601051,0.403724003958926,0.0259523619024674,0.0511224213251177,21.6939289505865,0.526854430636956,PRT
C9,C9,MARD,268,21.6720880236652,0.407319839590801,0.0248810192390538,0.0489879556947149,21.6753167670434,0.517328310295557,PRT
C9,C9,MOD,139,21.6094873279359,0.413468638005138,0.0350699521525813,0.069343940610039,21.614651560324,0.523561654782203,PRT
C9,C9,SIRD,80,21.659614246758,0.410246717607894,0.0458669774058706,0.0912959348201356,21.6913669154017,0.529745419500806,PRT
C9orf64,C9orf64,SIDD,175,15.8796538050438,1.09566991834968,0.08282486065622,0.163470718476171,15.6766673975326,0.896664964568519,PRT
C9orf64,C9orf64,MARD,212,15.9248584620426,1.17268720976599,0.0805404882344356,0.158767100274965,15.7424251042629,1.11704624046273,PRT
C9orf64,C9orf64,MOD,112,15.6359816874092,1.09124912557311,0.103113350167255,0.204325986902056,15.56621734462,0.87922908077069,PRT
C9orf64,C9orf64,SIRD,67,15.8706573539132,0.914574488953861,0.111733057137945,0.223082246302387,15.7291784885011,0.881043261896753,PRT
CA1,CA1,SIDD,242,24.4727285491385,2.15957702155184,0.138822868766723,0.273461090490543,24.8769940174159,1.80616086224688,PRT
CA1,CA1,MARD,268,24.383647612978,2.07424584267168,0.126704731028788,0.249467503333078,24.7747841878081,2.03357851067447,PRT
CA1,CA1,MOD,139,24.3428963454719,2.08006031946818,0.176428413603949,0.348852527133407,24.6749408392893,2.04599324714362,PRT
CA1,CA1,SIRD,80,23.8888329319477,2.42366201251722,0.270973650723622,0.539359560049659,24.6190948387546,2.41715269984432,PRT
CA2,CA2,SIDD,233,18.6316474585401,1.95687388511461,0.128199070692292,0.252583185260022,18.6138278319164,2.00705383513963,PRT
CA2,CA2,MARD,252,18.7503659826758,2.03619895329616,0.12826847738742,0.252619664621175,18.7137607456842,1.93013734509086,PRT
CA2,CA2,MOD,130,18.5528469032588,1.80247697425865,0.158087688488982,0.312780363476792,18.6436791878782,1.76305746688711,PRT
CA2,CA2,SIRD,73,18.9672486503094,2.1414606024225,0.250639005582846,0.499639726013766,18.7879681122549,2.24970769896718,PRT
CACNA2D1,CACNA2D1,SIDD,185,15.3536150569894,1.62927937638968,0.119787002099757,0.23633263289389,15.5269133741279,1.70991145022223,PRT
CACNA2D1,CACNA2D1,MARD,229,15.643826453377,1.5288695714537,0.101030545048641,0.199072929334451,15.5576341713431,1.37189065119449,PRT
CACNA2D1,CACNA2D1,MOD,115,15.3574356383336,1.63920004134033,0.152856192021758,0.302806939093021,15.5519113589583,1.50081682224652,PRT
CACNA2D1,CACNA2D1,SIRD,68,15.7390388444828,1.11115481423785,0.134747313691654,0.268956763811008,15.6634963870831,1.2061972854682,PRT
CACNA2D2,CACNA2D2,SIDD,164,15.4513344402574,1.09607193361035,0.0855888385862235,0.169005827952272,15.5520344903896,1.30372023640016,PRT
CACNA2D2,CACNA2D2,MARD,217,15.4979307675917,1.00616081241727,0.0683026465284051,0.134625026665167,15.5318936303736,1.21705761845703,PRT
CACNA2D2,CACNA2D2,MOD,110,15.2887522226971,0.886648320869681,0.0845386003766663,0.167552757574377,15.3583471808686,1.15063261538522,PRT
CACNA2D2,CACNA2D2,SIRD,64,15.6072395566355,0.855369960476528,0.106921245059566,0.213665058859326,15.6379258809935,1.28715892256938,PRT
CALR,CALR,SIDD,241,19.7825965732053,1.19118651993509,0.0767310690095535,0.151152351378826,19.7973837114119,0.957279643145153,PRT
CALR,CALR,MARD,267,19.6573320142603,1.38561580252944,0.0847983100014293,0.166961285611282,19.7368954012388,1.24687566141926,PRT
CALR,CALR,MOD,139,19.9080582682811,1.2781600636141,0.108412121631652,0.214363672100998,19.759733211167,1.04850561588359,PRT
CALR,CALR,SIRD,79,19.7372412917562,1.2162853477146,0.136842792878729,0.272433073090624,19.733304127377,1.29628758028197,PRT
CAMK2D,CAMK2D,SIDD,166,16.7316228242183,0.719437856855406,0.0558392070811361,0.110251478409173,16.8079992326289,0.749271778907168,PRT
CAMK2D,CAMK2D,MARD,186,16.6583696922535,0.823512338854387,0.0603828543387415,0.119127518591333,16.7695105904401,0.750759680770432,PRT
CAMK2D,CAMK2D,MOD,98,16.8037714762982,0.738794036777307,0.0746294676150596,0.148118834735489,16.7686010288854,0.638512106631932,PRT
CAMK2D,CAMK2D,SIRD,62,16.5142100147571,0.815401967231375,0.10355615339459,0.207073326699176,16.6629056369232,0.799830029094114,PRT
CAMP,CAMP,SIDD,235,14.22467119537,1.09385977722012,0.0713555440664665,0.140581385063943,14.2205262987908,1.24922196740129,PRT
CAMP,CAMP,MARD,254,14.1737060568645,1.0329084999355,0.0648104434461075,0.127636702477563,14.2018139786957,1.19952865542645,PRT
CAMP,CAMP,MOD,135,14.5431109138158,0.891843897051416,0.076757701348819,0.151813358859252,14.5279277290066,1.09922597534886,PRT
CAMP,CAMP,SIRD,78,14.2630476075894,0.945118306405918,0.107013575289306,0.213091252161056,14.2812957666044,1.22906300045864,PRT
CAPG,CAPG,SIDD,224,18.7015442771517,1.08785941262408,0.072685664411008,0.143238655895858,18.6877738977444,0.806492432965072,PRT
CAPG,CAPG,MARD,251,18.7503527643126,0.852901328460192,0.0538346544918754,0.106027265532131,18.7803167262435,0.84782954474823,PRT
CAPG,CAPG,MOD,130,18.5262987782385,0.93077688728807,0.0816345333181637,0.161515923520465,18.6524823746747,0.954305672746678,PRT
CAPG,CAPG,SIRD,75,18.5907832302539,0.736543422120758,0.0850487086062536,0.169463251106929,18.5243363051028,0.695814758654485,PRT
CAPNS1,CAPNS1,SIDD,171,20.6389006989899,1.5685882471397,0.119952941286098,0.236789110228233,21.0301286733447,1.48147902153217,PRT
CAPNS1,CAPNS1,MARD,197,20.2636503459578,2.07140311095824,0.147581360991553,0.291051285560428,20.9686570571257,2.47728198644467,PRT
CAPNS1,CAPNS1,MOD,109,20.3389056865586,2.10266725504515,0.201398996595605,0.399207750616592,20.998625179915,2.48290010758998,PRT
CAPNS1,CAPNS1,SIRD,59,20.4780869723634,2.08828397273378,0.27187141622892,0.544209767304755,21.0556078890658,1.77428572377888,PRT
CARD9,CARD9,SIDD,186,15.4981788982639,1.04116201357963,0.0763417027806379,0.150612251058485,15.6368246016519,1.22826572285525,PRT
CARD9,CARD9,MARD,206,15.439903514266,0.856014803773077,0.0596413774511063,0.117589148483557,15.5275486173606,1.15149702341833,PRT
CARD9,CARD9,MOD,96,15.4445734951135,0.83081422299122,0.0847946215573071,0.168338607538513,15.5757313818631,1.15798133424816,PRT
CARD9,CARD9,SIRD,63,15.2484053635077,1.09525659717986,0.137989360854322,0.27583680200143,15.2665980270189,1.40858905968693,PRT
CAT,CAT,SIDD,242,19.3977210505345,1.10545500998511,0.0710613394415561,0.139980620974349,19.2385126814609,0.914224163097828,PRT
CAT,CAT,MARD,268,19.3467142849063,1.11938158855007,0.0683771133479203,0.134626920506646,19.1368011570454,0.983135259432252,PRT
