"id","name","week","arm","n","mean","sd","se","ci","median","iqr","type"
"exRNA000014","hsa-miR-320a",24,"SP",126,-0.164319915833912,0.767479141694573,0.0683724761837244,0.135317616036212,-0.171308897322513,0.968519173882758,"MIR"
"exRNA000015","hsa-miR-23a-3p",0,"CG32",192,0,0,0,0,0,0,"MIR"
"exRNA000015","hsa-miR-23a-3p",0,"CG48",197,0,0,0,0,0,0,"MIR"
"exRNA000015","hsa-miR-23a-3p",0,"PB",99,0,0,0,0,0,0,"MIR"
"exRNA000015","hsa-miR-23a-3p",0,"SP",123,0,0,0,0,0,0,"MIR"
"exRNA000015","hsa-miR-23a-3p",12,"CG32",192,0.119389642340329,0.701305881550734,0.050612392437198,0.0998310202935545,0.0636098301490824,0.88387059429375,"MIR"
"exRNA000015","hsa-miR-23a-3p",12,"CG48",197,0.12819955241502,1.04647163669417,0.0745580170104792,0.147038938751746,0.0967376094233785,0.805695399335757,"MIR"
"exRNA000015","hsa-miR-23a-3p",12,"PB",99,0.0753672526611057,0.779262651189404,0.07831884324645,0.155421195497331,0.105605553681567,0.878108178868528,"MIR"
"exRNA000015","hsa-miR-23a-3p",12,"SP",123,0.0272512123944389,0.659445393553104,0.0594601887088148,0.117707382342761,-0.0142045400420052,0.769445862702967,"MIR"
"exRNA000015","hsa-miR-23a-3p",24,"CG32",189,0.0294370776522322,0.781367965279423,0.0568361562937553,0.112118565099044,0.0538280347837965,0.831528545080921,"MIR"
"exRNA000015","hsa-miR-23a-3p",24,"CG48",193,0.20775317160747,1.08061141836953,0.0777841119381272,0.15342110946686,0.153144721482931,1.07447249222686,"MIR"
"exRNA000015","hsa-miR-23a-3p",24,"PB",78,0.129935755173134,0.900351745824683,0.101944760444928,0.202997952322779,0.131476543440941,1.0711151043317,"MIR"
"exRNA000015","hsa-miR-23a-3p",24,"SP",126,0.0412289923672813,0.693504575011824,0.0617822979965361,0.122274835500549,0.0462195863169788,0.832523839362975,"MIR"
"exRNA000016","hsa-miR-16-5p",0,"CG32",192,0,0,0,0,0,0,"MIR"
"exRNA000016","hsa-miR-16-5p",0,"CG48",197,0,0,0,0,0,0,"MIR"
"exRNA000016","hsa-miR-16-5p",0,"PB",99,0,0,0,0,0,0,"MIR"
"exRNA000016","hsa-miR-16-5p",0,"SP",123,0,0,0,0,0,0,"MIR"
"exRNA000016","hsa-miR-16-5p",12,"CG32",192,-0.00993966584124962,0.512880736092532,0.0370139788806496,0.0730086664321276,0.032880373068684,0.576624545692344,"MIR"
"exRNA000016","hsa-miR-16-5p",12,"CG48",197,-0.00117204618257443,0.51932455424406,0.0370003424761754,0.0729699006128785,0.0193065798452405,0.62301600611724,"MIR"
"exRNA000016","hsa-miR-16-5p",12,"PB",99,-0.0239850973673616,0.590089504325405,0.0593062266234597,0.11769127658396,-0.0175990856848749,0.593297189422856,"MIR"
"exRNA000016","hsa-miR-16-5p",12,"SP",123,0.051842474722432,0.485590131121188,0.0437841876126152,0.0866751724775685,0.097924064869563,0.54956640981808,"MIR"
"exRNA000016","hsa-miR-16-5p",24,"CG32",189,0.0104738592718898,0.525862867662404,0.0382508951782462,0.0754561138683139,0.0709363188174557,0.682912644174516,"MIR"
"exRNA000016","hsa-miR-16-5p",24,"CG48",193,-0.0124953424086902,0.546546550565856,0.0393412815614671,0.077596605715696,-0.00678914471316006,0.624319677843854,"MIR"
