"id","name","week","arm","n","mean","sd","se","ci","median","iqr","type"
"MRPS25","MRPS25",24,"CG32",128,0.0818052499184477,0.988332264034319,0.087357055745515,0.17286384840335,0.0248265868944495,1.10410543001557,"PRT"
"MRPS25","MRPS25",24,"CG48",127,-0.00949862495791931,0.994903852017203,0.0882834409330631,0.174710334249107,-0.0289193747860974,1.25483108899036,"PRT"
"MRPS25","MRPS25",24,"PB",60,-0.167631930389811,1.04462406518416,0.134860386916859,0.269855010907829,-0.154694736028747,1.51012542098074,"PRT"
"MRPS25","MRPS25",24,"SP",86,0.048317741295119,1.08903665794783,0.117433842946718,0.23348994118268,-0.129702411244131,1.0589362718969,"PRT"
"MSH2","MSH2",24,"CG32",153,0.0545366368870307,0.951449416709895,0.076920126324063,0.151970626505234,0.0516038043358229,1.01974246228885,"PRT"
"MSH2","MSH2",24,"CG48",153,0.0117051862393816,1.01375040205074,0.0819568624640702,0.161921675513054,0.0502207757936901,0.827372306931416,"PRT"
"MSH2","MSH2",24,"PB",74,0.0208957300292217,0.824699903442549,0.095869416447452,0.191067471440509,-0.0326379858987895,0.882473592237242,"PRT"
"MSH2","MSH2",24,"SP",102,-0.192282886226212,1.22505246409506,0.121298268734125,0.240623136292723,-0.159459581333527,1.19498466738852,"PRT"
"MSL1","MSL1",24,"CG32",216,-0.13797163946949,1.09013052214983,0.0741739870083577,0.146201313717846,-0.211140363697735,1.46581386711622,"PRT"
"MSL1","MSL1",24,"CG48",212,-0.215902264217666,1.22864753953655,0.0843838594624549,0.166343425158627,-0.174277405317978,1.50252281048734,"PRT"
"MSL1","MSL1",24,"PB",90,-0.144870348179055,1.34532171692587,0.141809360372469,0.281772178450705,-0.185422418771113,1.37456273065477,"PRT"
"MSL1","MSL1",24,"SP",145,0.0201692322190736,1.3139365465688,0.109116491007172,0.215676935395687,0.0259990206198211,1.43224030165539,"PRT"
"MSN","MSN",24,"CG32",216,0.15526731925591,2.63626488442769,0.179375105379587,0.353558937742118,0.0424859854044541,2.26207626550496,"PRT"
"MSN","MSN",24,"CG48",213,0.0536287889303206,2.33798721724167,0.160196244497508,0.315781562499747,0.059779713317905,2.88832848606878,"PRT"
"MSN","MSN",24,"PB",91,-0.0501065414386454,2.18898050329359,0.229467506948259,0.455877253972871,0.147052805499726,2.18991676807543,"PRT"
"MSN","MSN",24,"SP",145,0.367145640999503,2.37879747666305,0.197548377924349,0.390469198100516,0.238953152549868,1.62737551037497,"PRT"
"MST1","MST1",24,"CG32",215,0.0528652267122658,1.46341137202614,0.0998038272038544,0.196724447359301,-0.00561754875931797,1.5315660980966,"PRT"
"MST1","MST1",24,"CG48",212,-0.0648093083630853,1.49931346258384,0.102973271378189,0.20298818719542,0.0105755438741522,1.52390873923936,"PRT"
"MST1","MST1",24,"PB",91,0.159382103959317,1.35860877060728,0.142420897326502,0.282943970782747,0.204055730501729,1.49794701794196,"PRT"
"MST1","MST1",24,"SP",146,-0.0755639055583743,1.55943217931115,0.129059525447393,0.255080933219366,-0.137582383694832,1.42965899362616,"PRT"
"MST1L","MST1L",24,"CG32",211,-0.151275519832743,1.97868588419428,0.136218353919711,0.268530618376722,-0.12889111134494,1.6384675549076,"PRT"
"MST1L","MST1L",24,"CG48",207,-0.113730502003446,2.08035054048096,0.144594357993902,0.285074524923448,-0.130557267285866,1.32457040752694,"PRT"
"MST1L","MST1L",24,"PB",88,0.375312357244418,2.2696605008496,0.241946622332584,0.480895110250748,0.174241725064372,2.02140577671114,"PRT"
"MST1L","MST1L",24,"SP",143,0.042571755862153,1.53426904078085,0.128302022655423,0.253628848890572,0.00130320485415325,1.5244940286487,"PRT"
"MTHFD1","MTHFD1",24,"CG32",128,0.500202441711511,2.90525163412342,0.256790391442746,0.508141842910895,0.465773720004185,3.82859958761736,"PRT"
"MTHFD1","MTHFD1",24,"CG48",127,0.120816339305098,2.73617599759524,0.242796358237427,0.480486855222249,0.302314752023754,3.18605638388457,"PRT"
"MTHFD1","MTHFD1",24,"PB",50,0.0646415035601966,2.99226497420245,0.423170170873108,0.850392296478348,-0.0628029697199253,3.83491544417226,"PRT"
"MTHFD1","MTHFD1",24,"SP",83,-0.324625024685605,2.76323160810501,0.303304072643768,0.603368420165347,-0.168412357330517,3.49657884557013,"PRT"
"MTREX","MTREX",24,"CG32",175,0.0499276521671156,0.949946743793536,0.071809224080951,0.141729250864099,0.0578963225889737,0.893331654504854,"PRT"
"MTREX","MTREX",24,"CG48",177,-0.222000239846309,0.837447839765277,0.062946434241912,0.124226952559894,-0.143801695679866,1.17119571572922,"PRT"
"MTREX","MTREX",24,"PB",77,0.174618199305352,1.09887826459865,0.125228800492629,0.249414771879825,0.0750157804498599,0.99258276722081,"PRT"
"MTREX","MTREX",24,"SP",130,-0.142528039980519,0.947078932084006,0.0830643172301015,0.164344786007757,-0.0889667470718649,0.908326646389555,"PRT"
"MVP","MVP",24,"CG32",159,0.118715077071189,2.62094788288497,0.207854687460654,0.410532145479585,0.229458849834801,2.68118279027327,"PRT"
"MVP","MVP",24,"CG48",159,-0.173212523311524,2.5734992145736,0.204091763296199,0.403100023792153,-0.270704938059152,2.86734630714733,"PRT"
