source,target,r,p,t,n,type1,type2,name1,name2,fdr
MP0058,MP0122,0.236257123094818,7.66979124642729e-07,5.01835893734716,430,MTB,MTB,Gamma-Linolenic acid,Octanoic acid,2.50129989806238e-05
MP0058,MP0124,0.699756599623533,3.27496036016581e-64,20.217232225109,430,MTB,MTB,Gamma-Linolenic acid,Oleic acid,1.4910701875107901e-61
MP0058,MP0128,0.305703920931803,1.03820816216253e-10,6.62691039054274,430,MTB,MTB,Gamma-Linolenic acid,Oxoglutaric acid,5.86549720812992e-09
MP0058,MP0135,0.154937877622502,0.0013024309233576,3.23697072521811,430,MTB,MTB,Gamma-Linolenic acid,Pyroglutamic acid,0.0178632286121473
MP0058,MP0140,0.143895480378755,0.0028472107200743,3.00120309730203,430,MTB,MTB,Gamma-Linolenic acid,Tartaric acid,0.0341136392776713
MP0058,MP0154,0.181880978695346,0.0001547120175465,3.81765751909089,430,MTB,MTB,Gamma-Linolenic acid,3-Hydroxybutyrylcarnitine,0.0029812556410224
MP0058,MP0175,-0.172241826224693,0.0003439435045852,-3.60896836768382,430,MTB,MTB,Gamma-Linolenic acid,L-Arginine,0.0058508191769004
MP0058,ML004,0.163177251631378,0.0010709651852559,3.2954534291443,401,MTB,MTB,Gamma-Linolenic acid,CH2COO,0.0152656915909416
MP0058,ML017,0.147143111246075,0.003219005094883,2.96406898078976,401,MTB,MTB,Gamma-Linolenic acid,NAGII,0.03752274011204
MP0058,MS016,0.245323577172933,7.01409262332921e-07,5.04211847064322,401,MTB,MTB,Gamma-Linolenic acid,Acetoacetate,2.30363834107078e-05
MP0058,MS018,0.144310726687935,0.0038684285507461,2.90578741556377,401,MTB,MTB,Gamma-Linolenic acid,N-acetylated glycoproteins,0.0429784262910649
MP0058,MS022,0.150781628244815,0.0025303061890709,3.03904780519684,401,MTB,MTB,Gamma-Linolenic acid,CH2CH2CO,0.031092140354154
MP0058,MS025,0.341574475307895,2.32278422321716e-12,7.24135669679118,401,MTB,MTB,Gamma-Linolenic acid,3-Hydroxybutytrate,1.5454168957909002e-10
MP0062,MP0073,0.168218209354352,0.0004742680834754,3.52217650093893,430,MTB,MTB,Glutarylcarnitine,Hippuric acid,0.007694506265658
MP0062,MP0084,0.183833440090436,0.0001309325544184,3.86006496280588,430,MTB,MTB,Glutarylcarnitine,L-Alpha-Aminobutyric acid,0.0025808607076364
MP0062,MP0085,0.151752124993542,0.0016408569264394,3.16882809227758,430,MTB,MTB,Glutarylcarnitine,L-Asparagine,0.0217345680729741
MP0062,MP0089,0.162001179853651,0.0007683492357315,3.38842587105447,430,MTB,MTB,Glutarylcarnitine,L-Histidine,0.0115401482882832
MP0062,MP0118,0.168812376583425,0.0004524946163712,3.53498152849063,430,MTB,MTB,Glutarylcarnitine,N-Acetyl-L-aspartic acid,0.0074304102237801
MP0062,MP0122,0.173769615858138,0.0003038721383831,3.64197221399099,430,MTB,MTB,Glutarylcarnitine,Octanoic acid,0.0053012104081575
MP0062,MP0126,0.147406152723196,0.0022329475382925,3.07603113197347,430,MTB,MTB,Glutarylcarnitine,Ornithine,0.0279332804597444
MP0062,MP0154,0.187652771732552,9.39971534305975e-05,3.94315808128238,430,MTB,MTB,Glutarylcarnitine,3-Hydroxybutyrylcarnitine,0.0019196252442027
MP0064,MP0083,0.262333813512729,3.62743414322179e-08,5.6110227049515,430,MTB,MTB,Glycine,L-Alanine,1.47511419974798e-06
MP0064,MP0085,0.414743931890453,3.1879214248278303e-19,9.40747250255034,430,MTB,MTB,Glycine,L-Asparagine,3.1769757718670403e-17
MP0064,MP0088,0.439439730735991,1.2351070789876001e-21,10.0970898304468,430,MTB,MTB,Glycine,Glutamine,1.3216214918936402e-19
MP0064,MP0089,0.367106996877592,4.21877565009928e-15,8.14574970484918,430,MTB,MTB,Glycine,L-Histidine,3.34334370632441e-13
MP0064,MP0096,0.369115875617901,2.9149738005074303e-15,8.19733382429298,430,MTB,MTB,Glycine,L-Methionine,2.35838646856385e-13
MP0064,MP0099,0.472338301435237,3.60263408910143e-25,11.0605410643972,430,MTB,MTB,Glycine,L-Serine,4.54636758418126e-23
MP0064,MP0100,0.39915472634471,8.44282430936932e-18,8.98528545930858,430,MTB,MTB,Glycine,L-Threonine,7.77945954220459e-16
MP0064,MP0105,-0.191815733236167,6.50074484625209e-05,-4.03393850059777,430,MTB,MTB,Glycine,Linoelaidic acid,0.0013937885072019
MP0064,MP0106,-0.191483056149713,6.69710722173481e-05,-4.02667568028689,430,MTB,MTB,Glycine,Linoleic acid,0.0014319229253101
MP0064,MP0115,-0.174634273491013,0.000283168988738,-3.66066284875162,430,MTB,MTB,Glycine,Myristic acid,0.0050192243652649
MP0064,MP0118,0.17511277787091,0.0002722855592082,3.67101005897492,430,MTB,MTB,Glycine,N-Acetyl-L-aspartic acid,0.0048559682679076
MP0064,MP0124,-0.172740638232738,0.0003303485288648,-3.61974091483772,430,MTB,MTB,Glycine,Oleic acid,0.0056735893788773
MP0064,MP0126,0.256984454926374,6.9754037715425e-08,5.48842519919736,430,MTB,MTB,Glycine,Ornithine,2.71304649204719e-06
MP0064,MP0175,0.465315559158532,2.20673373200946e-24,10.8502069178219,430,MTB,MTB,Glycine,L-Arginine,2.6968609082768297e-22
MP0073,MP0084,0.140112128913191,0.0036781033424144,2.92069251028353,430,MTB,MTB,Hippuric acid,L-Alpha-Aminobutyric acid,0.041425686112745
MP0078,MP0080,0.164050733295096,0.0006565873482823,3.43247245345876,430,MTB,MTB,Indoleacetic acid,Isocitric acid,0.0101033520391752
MP0078,MP0082,0.162743272028917,0.000725993979126,3.4043688049915,430,MTB,MTB,Indoleacetic acid,Ketoleucine,0.0110388838190354
MP0078,MP0083,0.19162665224584,6.611673392864e-05,4.02981041315182,430,MTB,MTB,Indoleacetic acid,L-Alanine,0.0014149590431548
MP0078,MP0084,0.187964175732876,9.1464601000621e-05,3.94994107919371,430,MTB,MTB,Indoleacetic acid,L-Alpha-Aminobutyric acid,0.0018794761373755
MP0078,MP0087,0.170525670037947,0.0003948040159714,3.57192735619419,430,MTB,MTB,Indoleacetic acid,L-Glutamate,0.0065810116660852
MP0078,MP0093,0.212906646311061,8.87935890342226e-06,4.4974589500398,430,MTB,MTB,Indoleacetic acid,L-Leucine,0.0002327073518481
MP0078,MP0113,0.145823477853031,0.0024930985251683,3.04228277077685,430,MTB,MTB,Indoleacetic acid,Murocholic acid,0.0307596959375184
MP0078,MP0122,0.179562989705613,0.00018819339548,3.76737140291075,430,MTB,MTB,Indoleacetic acid,Octanoic acid,0.0035326197599414
MP0078,MP0135,0.158198970865662,0.0010235313973643,3.30683206363206,430,MTB,MTB,Indoleacetic acid,Pyroglutamic acid,0.0147085677846887
MP0080,MP0082,0.154780889299704,0.0013174752379237,3.23361037123587,430,MTB,MTB,Isocitric acid,Ketoleucine,0.0180155542826852
MP0080,MP0083,0.251982539371076,1.26876806748444e-07,5.37427943785881,430,MTB,MTB,Isocitric acid,L-Alanine,4.74408929581139e-06
MP0080,MP0086,0.176053555771449,0.0002520176679536,3.69136133523632,430,MTB,MTB,Isocitric acid,L-Aspartic acid,0.0045328042214438
MP0080,MP0087,0.249475801055323,1.70422864713314e-07,5.31724841918454,430,MTB,MTB,Isocitric acid,L-Glutamate,6.31135393722989e-06
MP0080,MP0089,0.138034926321763,0.0042224731558302,2.87654490139737,430,MTB,MTB,Isocitric acid,L-Histidine,0.0460309045438399
MP0080,MP0093,0.19429011131421,5.20173164991441e-05,4.08800324173717,430,MTB,MTB,Isocitric acid,L-Leucine,0.0011503257991525
MP0080,MP0096,0.147399797478154,0.0022339406465867,3.07589556702187,430,MTB,MTB,Isocitric acid,L-Methionine,0.0279332804597444
MP0080,MP0100,0.14135205406795,0.0033842887201392,2.9470638374351,430,MTB,MTB,Isocitric acid,L-Threonine,0.0389218346120028
MP0080,MP0105,0.206693177653038,1.6308631752871e-05,4.36025529680505,430,MTB,MTB,Isocitric acid,Linoelaidic acid,0.0004041477367146
MP0080,MP0106,0.206583812823664,1.64814179575167e-05,4.35784533572181,430,MTB,MTB,Isocitric acid,Linoleic acid,0.0004074995108507
MP0080,MP0115,0.210376365392876,1.13986465394392e-05,4.44151834631895,430,MTB,MTB,Isocitric acid,Myristic acid,0.0002914940227376
MP0080,MP0116,0.225298108803985,2.50112755307028e-06,4.7728101110448,430,MTB,MTB,Isocitric acid,Myristoleic acid,7.36073279876957e-05
MP0080,MP0124,0.179222017216171,0.0001936562051548,3.75997988926543,430,MTB,MTB,Isocitric acid,Oleic acid,0.003617616318339
MP0080,MP0126,0.167656503512033,0.0004957438465748,3.51007468899345,430,MTB,MTB,Isocitric acid,Ornithine,0.0079497045010136
MP0080,MP0128,0.405302263827892,2.36727116426015e-18,9.15062616962162,430,MTB,MTB,Isocitric acid,Oxoglutaric acid,2.22542657628019e-16
MP0080,MP0135,0.223022751615602,3.17365010989663e-06,4.72207140805067,430,MTB,MTB,Isocitric acid,Pyroglutamic acid,9.06422577512911e-05
MP0080,MP0154,0.234763758714754,9.04129776859513e-07,4.98478179080031,430,MTB,MTB,Isocitric acid,3-Hydroxybutyrylcarnitine,2.9037196982957e-05
MP0080,MP0164,0.158217659632703,0.0010221053682248,3.3072327443885,430,MTB,MTB,Isocitric acid,Citramalic acid,0.0147046385688849
MP0080,MS008,0.320214926975857,5.7743366565025e-11,6.73486190132293,401,MTB,MTB,Isocitric acid,Lactate,3.3436433207977104e-09
MP0080,MS009,0.214637060359899,1.52931407060654e-05,4.3786627772615,401,MTB,MTB,Isocitric acid,Creatine,0.000381835190532
MP0080,MS025,0.183491104837787,0.0002286418394296,3.71918095957727,401,MTB,MTB,Isocitric acid,3-Hydroxybutytrate,0.0041790344364187
MP0080,MS027,0.17457822479232,0.0004597113830701,3.53269702761603,401,MTB,MTB,Isocitric acid,L-Isoleucine,0.007511962220189
MP0082,MP0083,0.226717901756614,2.15304589499089e-06,4.80451201163994,430,MTB,MTB,Ketoleucine,L-Alanine,6.41767980509479e-05
MP0082,MP0084,0.324734642704795,5.737840587677399e-12,7.08649915122663,430,MTB,MTB,Ketoleucine,L-Alpha-Aminobutyric acid,3.74249040578284e-10
MP0082,MP0085,0.137985580049938,0.0042362477487193,2.87549659862592,430,MTB,MTB,Ketoleucine,L-Asparagine,0.0460945045572934
MP0082,MP0089,0.255938912991237,7.9128383056596e-08,5.46452687558424,430,MTB,MTB,Ketoleucine,L-Histidine,3.06240661665963e-06
MP0082,MP0093,0.555868934610035,4.46574396152152e-36,13.8017807047548,430,MTB,MTB,Ketoleucine,L-Leucine,9.25844417736873e-34
MP0082,MP0096,0.27938030792333,4.09129478305729e-09,6.00547961932946,430,MTB,MTB,Ketoleucine,L-Methionine,1.91146609381469e-07
MP0082,MP0105,0.14502481623853,0.0026346085189858,3.02526149049091,430,MTB,MTB,Ketoleucine,Linoelaidic acid,0.0320021986560496
MP0082,MP0106,0.144194669390883,0.0027894176489793,3.00757559076081,430,MTB,MTB,Ketoleucine,Linoleic acid,0.0336001562767817
MP0082,MP0115,0.144184675234462,0.0027913308121409,3.00736270940764,430,MTB,MTB,Ketoleucine,Myristic acid,0.0336001562767817
MP0082,MP0122,0.585184822708624,1.09098289089928e-40,14.8946595720348,430,MTB,MTB,Ketoleucine,Octanoic acid,2.63881486736264e-38
MP0082,MP0124,0.165930244578591,0.000567531578208,3.47290482901183,430,MTB,MTB,Ketoleucine,Oleic acid,0.0088899280923901
MP0082,MP0128,0.227508560290363,1.97982575108091e-06,4.82218024149426,430,MTB,MTB,Ketoleucine,Oxoglutaric acid,5.93181341162563e-05
MP0082,MP0154,0.238501115380252,5.97765905363343e-07,5.06888428638979,430,MTB,MTB,Ketoleucine,3-Hydroxybutyrylcarnitine,1.98571163412544e-05
MP0082,ML004,0.194335654534144,9.34554902143156e-05,3.9473666702847,401,MTB,MTB,Ketoleucine,CH2COO,0.001913612418674
MP0082,ML017,0.285788351025254,6.15935366625644e-09,5.94212205011987,401,MTB,MTB,Ketoleucine,NAGII,2.81535811280462e-07
MP0082,ML018,0.191363953272,0.0001200119271689,3.88469217922279,401,MTB,MTB,Ketoleucine,NAGI,0.0023756836733701
MP0082,MS008,0.287850588959538,4.73649682372917e-09,5.98885882461715,401,MTB,MTB,Ketoleucine,Lactate,2.18651006455251e-07
MP0082,MS016,0.198801237316147,6.3725111773954e-05,4.04176082566026,401,MTB,MTB,Ketoleucine,Acetoacetate,0.0013688224749224
MP0082,MS018,0.162006155567263,0.0011646644682353,3.2711626668773,401,MTB,MTB,Ketoleucine,N-acetylated glycoproteins,0.0163404887930061
MP0082,MS021,0.331232285608438,1.1356596711755598e-11,6.99460742336748,401,MTB,MTB,Ketoleucine,L-Lysine,6.99469961928288e-10
MP0082,MS025,0.217554964101154,1.16172056505709e-05,4.44112547117281,401,MTB,MTB,Ketoleucine,3-Hydroxybutytrate,0.0002967563423611
MP0082,MS026,0.414174352931785,5.7126997743215795e-18,9.06656515743352,401,MTB,MTB,Ketoleucine,L-Valine,5.28481628524889e-16
MP0082,MS027,0.29324397363005,2.3589909115638702e-09,6.1115216893774,401,MTB,MTB,Ketoleucine,L-Isoleucine,1.13642674204384e-07
MP0083,MP0085,0.278312672974065,4.711480480074931e-09,5.98059915557944,430,MTB,MTB,L-Alanine,L-Asparagine,2.17929435751673e-07
MP0083,MP0088,0.225915681165189,2.34357290702233e-06,4.7865956474368,430,MTB,MTB,L-Alanine,Glutamine,6.93219909567626e-05
MP0083,MP0089,0.201011901134703,2.79889763341743e-05,4.23528616845103,430,MTB,MTB,L-Alanine,L-Histidine,0.0006584640633024
MP0083,MP0093,0.218989614240428,4.81098681215743e-06,4.63233448571579,430,MTB,MTB,L-Alanine,L-Leucine,0.0001326735318032
MP0083,MP0096,0.259506435632296,5.13429410911872e-08,5.5461561457631,430,MTB,MTB,L-Alanine,L-Methionine,2.03097630687797e-06
MP0083,MP0100,0.346357871835024,1.65547262275697e-13,7.6204319188025,430,MTB,MTB,L-Alanine,L-Threonine,1.1791433834483699e-11
MP0083,MP0122,0.177675184697897,0.0002203554534323,3.72646558777734,430,MTB,MTB,L-Alanine,Octanoic acid,0.0040511905215353
MP0083,MP0126,0.155242134904073,0.0012737226028911,3.24348410461182,430,MTB,MTB,L-Alanine,Ornithine,0.0175628496669427
MP0083,ML004,0.147728926994614,0.0030977233392179,2.97613247522633,401,MTB,MTB,L-Alanine,CH2COO,0.036445038924986
MP0083,ML017,0.158659751580386,0.0014755727277635,3.2018297095134,401,MTB,MTB,L-Alanine,NAGII,0.0198855477299307
MP0083,MS008,0.213523053778322,1.69687724493002e-05,4.35484810298801,401,MTB,MTB,L-Alanine,Lactate,0.0004178554086129
MP0083,MS026,0.145785045050001,0.0035169121231453,2.93611504756602,401,MTB,MTB,L-Alanine,L-Valine,0.0400700193814697
MP0083,MS027,0.145007009501826,0.0036986346968358,2.9201079032269,401,MTB,MTB,L-Alanine,L-Isoleucine,0.041609640339403
MP0084,MP0093,0.313166309218239,3.4183622209842896e-11,6.8060349125794,430,MTB,MTB,L-Alpha-Aminobutyric acid,L-Leucine,2.01970409087163e-09
MP0084,MP0096,0.222013586922664,3.5243903407097e-06,4.69959387918638,430,MTB,MTB,L-Alpha-Aminobutyric acid,L-Methionine,9.94366266236684e-05
MP0084,MP0099,0.198881466222603,3.41408255996995e-05,4.18853934976091,430,MTB,MTB,L-Alpha-Aminobutyric acid,L-Serine,0.0007919580124126
MP0084,MP0100,0.186042751438649,0.0001081777067284,3.9081082439572,430,MTB,MTB,L-Alpha-Aminobutyric acid,L-Threonine,0.0021782337192585
MP0084,MP0122,0.296319395709937,4.01706431839108e-10,6.40355404193288,430,MTB,MTB,L-Alpha-Aminobutyric acid,Octanoic acid,2.1393631530514e-08
MP0084,MP0154,0.515029663400433,2.2877877398945397e-30,12.401347778142,430,MTB,MTB,L-Alpha-Aminobutyric acid,3-Hydroxybutyrylcarnitine,3.51804180929478e-28
MP0084,MP0156,0.149635619695457,0.0019084157222369,3.12361248684157,430,MTB,MTB,L-Alpha-Aminobutyric acid,5-Aminolevulinic acid,0.0246596622539467
MP0084,MP0175,0.192101587877222,6.33636935927519e-05,4.04018027248296,430,MTB,MTB,L-Alpha-Aminobutyric acid,L-Arginine,0.0013648469065154
MP0084,ML004,-0.148961796371036,0.0028559361731213,-3.00153099212473,401,MTB,MTB,L-Alpha-Aminobutyric acid,CH2COO,0.0342005352964818
MP0084,MS016,0.219722616105722,9.44818520211055e-06,4.48760854963185,401,MTB,MTB,L-Alpha-Aminobutyric acid,Acetoacetate,0.0002451249836793
MP0084,MS021,0.349607411631071,6.49724405304758e-13,7.43505807872486,401,MTB,MTB,L-Alpha-Aminobutyric acid,L-Lysine,4.4242230765913395e-11
MP0084,MS022,-0.169788197055355,0.0006601026230658,-3.43284884349315,401,MTB,MTB,L-Alpha-Aminobutyric acid,CH2CH2CO,0.0101439992770272
MP0084,MS026,0.280856868564929,1.1444683710752e-08,5.83072197490109,401,MTB,MTB,L-Alpha-Aminobutyric acid,L-Valine,5.03251958707604e-07
MP0085,MP0088,0.549268815291155,4.2299162613688303e-35,13.5664915707292,430,MTB,MTB,L-Asparagine,Glutamine,8.18488796574869e-33
MP0085,MP0089,0.402046095428347,4.65780467223047e-18,9.06286788503435,430,MTB,MTB,L-Asparagine,L-Histidine,4.32616897956766e-16
MP0085,MP0093,0.285718932101283,1.7479293604895702e-09,6.15369870561786,430,MTB,MTB,L-Asparagine,L-Leucine,8.52666381314451e-08
MP0085,MP0096,0.521890512688004,2.8426628703042e-31,12.6278325945489,430,MTB,MTB,L-Asparagine,L-Methionine,4.5837938783655297e-29
MP0085,MP0099,0.370802544003933,2.1328749405070602e-15,8.24074688138633,430,MTB,MTB,L-Asparagine,L-Serine,1.74385056755542e-13
MP0085,MP0100,0.476786824410598,1.1182095784547e-25,11.1951728837711,430,MTB,MTB,L-Asparagine,L-Threonine,1.42663881383067e-23
MP0085,MP0118,0.196685562272766,4.18082202912006e-05,4.14042068181543,430,MTB,MTB,L-Asparagine,N-Acetyl-L-aspartic acid,0.0009552432636999
MP0085,MP0126,0.272589391901753,9.93813935122779e-09,5.84762865887411,430,MTB,MTB,L-Asparagine,Ornithine,4.41230584580323e-07
MP0085,MP0175,0.263464966052713,3.15310248225559e-08,5.63701728410574,430,MTB,MTB,L-Asparagine,L-Arginine,1.29355193706669e-06
MP0085,MS021,0.200215618159896,5.63465923423358e-05,4.07171253787079,401,MTB,MTB,L-Asparagine,L-Lysine,0.0012308258458975
MP0086,MP0087,0.640943472937239,6.97172777388354e-51,17.2344054375096,430,MTB,MTB,L-Aspartic acid,L-Glutamate,2.1876151203996698e-48
MP0086,MP0093,0.248343921741332,1.94509740744049e-07,5.29153438073744,430,MTB,MTB,L-Aspartic acid,L-Leucine,7.101440534712e-06
MP0086,MP0105,0.176090347709431,0.0002512544352914,3.6921574445306,430,MTB,MTB,L-Aspartic acid,Linoelaidic acid,0.0045251803395617
MP0086,MP0106,0.175382248338717,0.0002663297757231,3.67683828678201,430,MTB,MTB,L-Aspartic acid,Linoleic acid,0.0047570595325323
MP0086,MP0115,0.193193098550822,5.74408326372932e-05,4.06402376560815,430,MTB,MTB,L-Aspartic acid,Myristic acid,0.0012511971236753
MP0086,MP0126,0.234916428951277,8.89095261448128e-07,4.98821274395799,430,MTB,MTB,L-Aspartic acid,Ornithine,2.85938946964343e-05
MP0086,MP0128,0.242276160955765,3.90831911421691e-07,5.15407734768469,430,MTB,MTB,L-Aspartic acid,Oxoglutaric acid,1.33457602694289e-05
MP0086,MP0135,0.63637183033611,5.73730094521185e-50,17.0273078940999,430,MTB,MTB,L-Aspartic acid,Pyroglutamic acid,1.70795035830538e-47
MP0086,MS008,0.198093605440861,6.77499478338568e-05,4.02678550351403,401,MTB,MTB,L-Aspartic acid,Lactate,0.0014472435958621
MP0086,MS009,0.174683529389981,0.0004560210790269,3.53489497929923,401,MTB,MTB,L-Aspartic acid,Creatine,0.0074674255677048
MP0086,MS021,0.170776369779835,0.0006131004267179,3.45342653668015,401,MTB,MTB,L-Aspartic acid,L-Lysine,0.0095161710617582
MP0086,MS026,0.142505020434119,0.0043421190275372,2.86866983410528,401,MTB,MTB,L-Aspartic acid,L-Valine,0.0470534553206051
MP0086,MS027,0.204020468318153,4.0294449440679e-05,4.15241841569889,401,MTB,MTB,L-Aspartic acid,L-Isoleucine,0.0009245426047555
MP0087,MP0093,0.264294753981509,2.84387124072703e-08,5.6561021989864,430,MTB,MTB,L-Glutamate,L-Leucine,1.17816336584157e-06
MP0087,MP0105,0.166569711837881,0.000539882844248,3.48667000850351,430,MTB,MTB,L-Glutamate,Linoelaidic acid,0.0085651542573122
MP0087,MP0106,0.166481681971865,0.0005436133176915,3.48477480847698,430,MTB,MTB,L-Glutamate,Linoleic acid,0.0085927169753554
MP0087,MP0115,0.168512419555337,0.0004633677336012,3.52851659435487,430,MTB,MTB,L-Glutamate,Myristic acid,0.0075504552801555
MP0087,MP0124,0.177334917102713,0.0002266734320634,3.71909704903469,430,MTB,MTB,L-Glutamate,Oleic acid,0.0041509125335279
MP0087,MP0126,0.264020807192899,2.94256820970525e-08,5.64980000099282,430,MTB,MTB,L-Glutamate,Ornithine,1.21361338950898e-06
MP0087,MP0128,0.44982965948137,1.03856776303102e-22,10.3955102213551,430,MTB,MTB,L-Glutamate,Oxoglutaric acid,1.1706574493971e-20
MP0087,MP0135,0.938999864997997,1.39221185848458e-199,56.3528703514578,430,MTB,MTB,L-Glutamate,Pyroglutamic acid,1.07757197846706e-195
MP0087,MS001,0.144863493180896,0.0037330697133972,2.91715583321447,401,MTB,MTB,L-Glutamate,Formate,0.0418147027231468
MP0087,MS008,0.256365824377488,2.08206236111711e-07,5.28466735487785,401,MTB,MTB,L-Glutamate,Lactate,7.56580407279177e-06
MP0087,MS009,0.195288254842702,8.61868421714611e-05,3.96748123858747,401,MTB,MTB,L-Glutamate,Creatine,0.0017900344143303
MP0087,MS021,0.145403162446627,0.0036050704785049,2.9282575794533,401,MTB,MTB,L-Glutamate,L-Lysine,0.0407942185725561
MP0088,MP0089,0.294158224706821,5.4482246661416e-10,6.35240863973542,430,MTB,MTB,Glutamine,L-Histidine,2.85570602139522e-08
MP0088,MP0093,0.152824698685192,0.0015188250562403,3.19175883067981,430,MTB,MTB,Glutamine,L-Leucine,0.020338591583565
MP0088,MP0096,0.369264961239614,2.83579465232948e-15,8.2011673410311,430,MTB,MTB,Glutamine,L-Methionine,2.30234796598219e-13
MP0088,MP0099,0.357586970489073,2.3490876862361e-14,7.90306373683413,430,MTB,MTB,Glutamine,L-Serine,1.76523676616188e-12
MP0088,MP0100,0.377295017984455,6.298989565596559e-16,8.40874556584595,430,MTB,MTB,Glutamine,L-Threonine,5.4171310264130405e-14
MP0088,MP0118,0.186781187129125,0.000101440822697,3.92417978084703,430,MTB,MTB,Glutamine,N-Acetyl-L-aspartic acid,0.0020589649501973
MP0088,MP0126,0.252686257611387,1.16724244006734e-07,5.39031049201512,430,MTB,MTB,Glutamine,Ornithine,4.38565848840837e-06
MP0088,MP0135,-0.168202438485196,0.0004748590645429,-3.52183667339268,430,MTB,MTB,Glutamine,Pyroglutamic acid,0.007694506265658
MP0088,MP0156,0.172647627682244,0.0003328448739941,3.6177320036841,430,MTB,MTB,Glutamine,5-Aminolevulinic acid,0.0057037543996193
MP0088,MP0175,0.312472606021263,3.7952646863364495e-11,6.78932536266188,430,MTB,MTB,Glutamine,L-Arginine,2.2367016755515802e-09
MP0089,MP0093,0.329997907362444,2.48315569157417e-12,7.2152673370232,430,MTB,MTB,L-Histidine,L-Leucine,1.64739643309578e-10
MP0089,MP0096,0.365820395768968,5.3385624454145e-15,8.11278156084455,430,MTB,MTB,L-Histidine,L-Methionine,4.18788581022042e-13
MP0089,MP0099,0.219906304208607,4.37990581502561e-06,4.65270864213731,430,MTB,MTB,L-Histidine,L-Serine,0.0001216524079245
MP0089,MP0100,0.243178581563684,3.52713925060953e-07,5.17447929774998,430,MTB,MTB,L-Histidine,L-Threonine,1.21875258034454e-05
MP0089,MP0126,0.28031021816376,3.6162454012219104e-09,6.0271701896778,430,MTB,MTB,L-Histidine,Ornithine,1.6997817452707e-07
MP0089,MP0156,0.148100734528364,0.0021268064653143,3.09084974109709,430,MTB,MTB,L-Histidine,5-Aminolevulinic acid,0.0268539674413258
MP0089,MP0175,0.322007760694198,8.7994161433646e-12,7.02007536549081,430,MTB,MTB,L-Histidine,L-Arginine,5.49253878626145e-10
MP0089,MS021,0.270569525496977,4.0100957941161e-08,5.59993471983688,401,MTB,MTB,L-Histidine,L-Lysine,1.61938129285871e-06
MP0093,MP0096,0.361165352612968,1.24026651994197e-14,7.9939459276765,430,MTB,MTB,L-Leucine,L-Methionine,9.47335151087251e-13
MP0093,MP0100,0.180763102262113,0.0001700926439599,3.79339831354758,430,MTB,MTB,L-Leucine,L-Threonine,0.0032293959057636
MP0093,MP0122,0.362965853656067,8.966506995087911e-15,8.03982741252462,430,MTB,MTB,L-Leucine,Octanoic acid,6.91701968192496e-13
MP0093,MP0126,0.235714292912355,8.14346212646654e-07,5.00614947861587,430,MTB,MTB,L-Leucine,Ornithine,2.64463203603571e-05
MP0093,MP0128,0.155345569471747,0.0012640963480179,3.24569859259449,430,MTB,MTB,L-Leucine,Oxoglutaric acid,0.0174508425689517
MP0093,MP0135,0.224432598668087,2.7390733468404e-06,4.75350026715336,430,MTB,MTB,L-Leucine,Pyroglutamic acid,7.9513404706609e-05
MP0093,MP0154,0.154851508221669,0.0013106881071555,3.23512194670574,430,MTB,MTB,L-Leucine,3-Hydroxybutyrylcarnitine,0.0179538309804354
MP0093,MP0156,0.137770013229424,0.004296898840597,2.8709173941291,430,MTB,MTB,L-Leucine,5-Aminolevulinic acid,0.0466888119226319
MP0093,ML004,0.153114947779955,0.0021623538307797,3.08719675627144,401,MTB,MTB,L-Leucine,CH2COO,0.0271845457231762
MP0093,ML017,0.189029205840352,0.0001456876423153,3.83552921419473,401,MTB,MTB,L-Leucine,NAGII,0.0028214070513448
MP0093,ML018,0.170047964186557,0.0006474336402476,3.43825719419107,401,MTB,MTB,L-Leucine,NAGI,0.0099956177703125
MP0093,MS008,0.223734850293768,6.40957307295581e-06,4.57383172386808,401,MTB,MTB,L-Leucine,Lactate,0.0001724568792051
MP0093,MS016,0.271189719951294,3.72357879840845e-08,5.61378848064315,401,MTB,MTB,L-Leucine,Acetoacetate,1.5089266963184e-06
MP0093,MS018,0.186303321151031,0.000182164163418,3.77821532723577,401,MTB,MTB,L-Leucine,N-acetylated glycoproteins,0.0034277567865207
MP0093,MS021,0.567326586795687,2.30747338417679e-35,13.7267756220626,401,MTB,MTB,L-Leucine,L-Lysine,4.60318906545202e-33
MP0093,MS022,0.143770849076053,0.0040049032142918,2.89468675759893,401,MTB,MTB,L-Leucine,CH2CH2CO,0.044052038197943
MP0093,MS025,0.172419070618425,0.0005417743207529,3.48765790040028,401,MTB,MTB,L-Leucine,3-Hydroxybutytrate,0.008584987266271
MP0093,MS026,0.61033204016937,4.37020305608969e-42,15.3516958294907,401,MTB,MTB,L-Leucine,L-Valine,1.0911410211011e-39
MP0093,MS027,0.466820878658823,5.48866476355068e-23,10.5176912122025,401,MTB,MTB,L-Leucine,L-Isoleucine,6.27816728126339e-21
MP0096,MP0099,0.373100523765836,1.3894466606901601e-15,8.30004674652122,430,MTB,MTB,L-Methionine,L-Serine,1.15637818857439e-13
MP0096,MP0100,0.527526911584753,4.94412437098953e-32,12.8164115901009,430,MTB,MTB,L-Methionine,L-Threonine,8.259177546358049e-30
MP0096,MP0118,0.17229755849143,0.0003423990590952,3.61017184224674,430,MTB,MTB,L-Methionine,N-Acetyl-L-aspartic acid,0.0058288168271197
